,TripID,VehicleID,ChargeType,Location,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,lbd
2015,2006311332,2006011076,home,356,0.37313986881903777,1.0,25.07440524723849,3.7,3885.0,4273.348991042478,4890.0,0.013553100058347901
13,2011022987,2011000810,home,1,0.4793603378527559,1.0,20.825586485889765,3.7,3885.0,4195.053805022539,4825.0,0.013553100058347901
2750,2007295446,2007010543,home,494,0.7740323985884703,1.0,9.038704056461189,3.7,3889.0,3981.8508118512505,4879.0,0.013553100058347901
2709,2014201348,2014007283,home,481,0.22107943999999996,1.0,31.1568224,3.7,3889.0,4389.432845208845,6338.0,0.013553100058347901
3220,2004251773,2004008078,home,571,0.5245785407498321,1.0,19.016858370006716,3.7,3890.0,4166.723434336733,4800.0,0.013553100058347901
634,2011220137,2011008080,home,82,0.32354890498992983,1.0,27.058043800402807,3.7,3895.0,4319.90252703445,4835.0,0.013553100058347901
2878,2007237808,2007008467,home,519,0.2876569933333334,1.0,28.493720266666664,3.7,3897.0,4348.358481572482,4890.0,0.013553100058347901
1161,2005134205,2005004507,home,178,0.52092649308891,1.0,19.1629402764436,3.7,3900.0,4179.415361359525,4770.0,0.013553100058347901
828,2011138549,2011005106,home,115,0.11875,0.999090280108347,35.21361120433388,3.7,3900.0,4475.859950859951,4815.0,0.013553100058347901
2555,2005292813,2005010088,home,456,0.5083355103237295,0.9999716886528696,19.665447133165596,3.7,3900.0,4188.696184036563,4680.0,0.013553100058347901
2740,2007006858,2007000232,home,488,0.3578733400000002,0.8869733400000003,21.164,3.7,3900.0,4299.601960687961,4290.0,0.013553100058347901
3116,2015101152,2015004314,home,560,0.41766861487731344,0.9998885614955938,23.288797864731215,3.7,3900.0,4255.526819500752,4710.0,0.013553100058347901
2570,2007178222,2007006285,home,461,0.47592298669988276,0.5166229866998828,1.6280000000000001,3.7,3900.0,4212.587479090996,3930.0,0.013553100058347901
1026,2012230434,2012008250,home,162,0.63307048,1.0,14.6771808,3.7,3900.0,4096.753945945946,4740.0,0.013553100058347901
346,2005003577,2005000114,home,42,0.5582361699999999,1.0,17.670553200000004,3.7,3900.0,4151.914371007371,4800.0,0.013553100058347901
2977,2007260363,2007009247,home,533,0.37316207,1.0,25.073517199999998,3.7,3905.0,4293.332626535626,6185.0,0.013553100058347901
1350,2015068812,2015002593,home,220,0.3817944125194504,1.0,24.728223499221986,3.7,3910.0,4291.969720501634,4860.0,0.013553100058347901
1346,2003288287,2003009482,home,218,0.5431843936722024,1.0,18.272624253111903,3.7,3915.0,4178.009046433266,4800.0,0.013553100058347901
988,2002098465,2002003763,home,156,0.8016488449999999,0.8219988449999999,0.8140000000000001,3.7,3915.0,3987.494708845209,3930.0,0.013553100058347901
3165,2007188975,2007006665,home,568,0.2936428182571376,0.9994176712200182,28.23099411851523,3.7,3915.0,4361.946325608989,4730.0,0.013553100058347901
3085,2015089151,2015003692,home,555,0.81653524,0.85723524,1.6280000000000001,3.7,3915.0,3976.521936117936,3945.0,0.013553100058347901
2340,2007188975,2007006665,home,415,0.11875000000000002,0.9961840568145869,35.097362272583474,3.7,3915.0,4490.859950859951,4730.0,0.013553100058347901
3056,2012050021,2012001812,home,552,0.27733917606400704,0.999240646298504,28.876058809379877,3.7,3915.0,4373.9637522869725,4725.0,0.013553100058347901
615,2005173438,2005005837,home,77,0.9273374415821547,0.9678528391452685,1.6206159025245557,3.7,3919.0,3919.0,3975.0,0.013553100058347901
2491,2008220302,2008007758,home,443,0.11875,0.99947170498993,35.2288681995972,3.7,3920.0,4495.859950859951,4870.0,0.013553100058347901
2523,2006001009,2006000034,home,447,0.3967120304999999,1.0,24.131518780000004,3.7,3920.0,4290.973933292384,8227.0,0.013553100058347901
1357,2007303117,2007010883,home,226,0.19267637190702458,0.9997562601682987,32.28319553045096,3.7,3920.0,4441.3687676361,4860.0,0.013553100058347901
2957,2012230566,2012008256,home,533,0.8314216350000001,0.9659977753529969,5.3830456141198715,3.7,3920.0,3970.549163390663,4050.0,0.013553100058347901
1797,2015047014,2015001720,home,320,0.5942888780583909,1.0,16.228444877664362,3.7,3925.0,4150.339893323054,4770.0,0.013553100058347901
996,2005229358,2005007916,home,157,0.5858475041706861,0.9999982991336298,16.56603179851775,3.7,3930.0,4161.562036237823,4670.0,0.013553100058347901
385,2011015322,2011000532,home,43,0.9169947344301971,1.0,3.320210622792117,3.7,3930.0,3930.0,4830.0,0.013553100058347901
3625,2005113140,2005003796,home,647,0.31792435755477283,0.4264576908881062,4.341333333333334,3.7,3930.0,4359.048385094762,4010.0,0.013553100058347901
3243,2007111675,2007003858,home,578,0.5091513000000001,0.6176846333333335,4.341333333333334,3.7,3930.0,4218.094864864865,4010.0,0.013553100058347901
2057,2011171454,2011006409,home,362,0.7127328099999999,1.0,11.490687600000005,3.7,3930.0,4068.034783783784,4800.0,0.013553100058347901
1364,2008096025,2008003318,home,226,0.8084885400000003,1.0,7.66045839999999,3.7,3935.0,4002.4531646191645,4785.0,0.013553100058347901
29,2009298263,2009010447,home,1,0.5735248999999999,0.5735248999999999,0.0,3.7,3935.0,4175.645036855037,3935.0,0.013553100058347901
1733,2005123925,2005004166,home,301,0.37181036918160665,0.9999944090812696,25.127361595986514,3.7,3935.0,4324.328966205204,4830.0,0.013553100058347901
903,2012178281,2012006368,home,136,0.4684492825233387,0.5634159491900054,3.798666666666667,3.7,3935.0,4253.096351948399,4005.0,0.013553100058347901
1957,2006261687,2006009193,home,346,0.79480915,1.0,8.207634000000002,3.7,3940.0,4017.536253071253,4710.0,0.013553100058347901
1899,2004145672,2004004586,home,335,0.7361679623767303,1.0,10.553281504930787,3.7,3940.0,4060.760715692828,4820.0,0.013553100058347901
360,2008165537,2008005805,home,43,0.82216793,1.0,7.1132828,3.7,3940.0,3997.370076167076,4630.0,0.013553100058347901
553,2012202567,2012007224,home,67,0.14927556514483953,0.9980429862043259,33.95069684237946,3.7,3945.0,4498.359534291273,4785.0,0.013553100058347901
3123,2009302133,2009010594,home,563,0.1387573548791603,0.9984717725361524,34.388576706279686,3.7,3950.0,4511.112514831086,4815.0,0.013553100058347901
3300,2013002554,2013000104,home,582,0.6852533295,1.0,12.589866820000001,3.7,3950.0,4108.289929115479,5420.0,0.013553100058347901
674,2009289856,2009010088,home,85,0.5967396294999999,1.0,16.130414820000002,3.7,3952.0,4175.533442628993,4824.0,0.013553100058347901
30,2009298265,2009010447,home,1,0.5666852049999999,1.0,17.332591800000007,3.7,3955.0,4200.686581081081,4800.0,0.013553100058347901
2196,2002047552,2002001721,home,387,0.61497427251,1.0,15.401029099599999,3.7,3955.0,4165.092673825553,4920.0,0.013553100058347901
410,2004259844,2004008364,home,43,0.11875000000000005,0.999856761666306,35.24427046665224,3.7,3960.0,4535.859950859951,4980.0,0.013553100058347901
3601,2003089737,2003002784,home,636,0.8446986900000001,1.0,6.212052399999997,3.7,3960.0,4000.7626363636364,4825.0,0.013553100058347901
3728,2004306592,2004010067,home,663,0.7403362425176159,0.7810362425176158,1.6280000000000001,3.7,3960.0,4077.688273328539,3990.0,0.013553100058347901
3449,2006085136,2006002897,home,602,0.27588029692022953,0.9995574237692573,28.947085073961112,3.7,3960.0,4420.039093179192,4805.0,0.013553100058347901
3513,2004094500,2004002933,home,622,0.6698915697550998,1.0,13.204337209796009,3.7,3965.0,4134.61309354661,6240.0,0.013553100058347901
1603,2004296739,2004009667,home,282,0.5746621959756127,1.0,17.01351216097549,3.7,3965.0,4204.806735153111,4850.0,0.013553100058347901
3544,2012077427,2012002743,home,627,0.8096926607576094,1.0,7.612293569695625,3.7,3968.0,4034.5656063211723,6412.0,0.013553100058347901
3475,2003260653,2003008563,home,606,0.119,0.9949775813915901,35.039103255663605,3.7,3970.0,4545.675675675676,4765.0,0.013553100058347901
2412,2003158533,2003005020,home,426,0.35787334000000004,0.9998608753301947,25.67950141320779,3.7,3970.0,4369.601960687961,4815.0,0.013553100058347901
1849,2009138751,2009004880,home,328,0.7831816684999999,1.0,8.672733260000003,3.7,3970.0,4056.1068782555285,4810.0,0.013553100058347901
2621,2004087813,2004002743,home,470,0.11875,0.9997766425551768,35.241065702207074,3.7,3975.0,4550.859950859951,4974.0,0.013553100058347901
2210,2009134516,2009004742,home,388,0.21665375499999995,0.9972001941573667,31.221857566294673,3.7,3975.0,4478.695020884521,4740.0,0.013553100058347901
3122,2009167976,2009005915,home,561,0.8064366315000001,1.0,7.7425347399999955,3.7,3975.0,4043.965627886978,6590.0,0.013553100058347901
2047,2014132698,2014004743,home,362,0.5925322376264782,0.9999717955882759,16.297582318471903,3.7,3987.0,4213.634714280237,4705.0,0.013553100058347901
1523,2016072908,2016002756,home,266,0.11875,0.9987758663520147,35.20103465408059,3.7,3990.0,4565.859950859951,4885.0,0.013553100058347901
3375,2010224316,2010008032,home,592,0.7948271288930833,1.0,8.20691484427667,3.7,3990.0,4067.523000815909,5330.0,0.013553100058347901
3183,2009186179,2009006538,home,569,0.13347407581110343,0.9975223258931845,34.56193000328324,3.7,3990.0,4555.0068237264595,4825.0,0.013553100058347901
2352,2013097287,2013004022,home,418,0.7948091500000001,1.0,8.207633999999997,3.7,3990.0,4067.536253071253,4780.0,0.013553100058347901
793,2003216020,2003007052,home,102,0.11875,0.9933658548861084,34.984634195444336,3.7,3995.0,4570.859950859951,4770.0,0.013553100058347901
273,2006231127,2006008082,home,34,0.5250299378337928,1.0,18.998802486648287,3.7,4000.0,4276.39070921342,4845.0,0.013553100058347901
1597,2009205751,2009007226,home,282,0.55436257,0.9999508955405986,17.823533021623945,3.7,4000.0,4254.769604422604,4735.0,0.013553100058347901
531,2005267885,2005009300,home,63,0.17506363784043455,0.2225469711737679,1.8993333333333335,3.7,4000.0,4534.351126898942,4035.0,0.013553100058347901
1271,2006152979,2006005227,home,199,0.11875,1.0,35.25,3.7,4002.0,4577.859950859951,6345.0,0.013553100058347901
2734,2007194145,2007006842,home,486,0.48017784761252136,0.9999180468725617,20.789607970401615,3.7,4005.0,4314.451217976029,4780.0,0.013553100058347901
3336,2010172137,2010006129,home,584,0.4260383328171896,1.0,22.958466687312416,3.7,4010.0,4359.357494237944,7870.0,0.013553100058347901
2583,2003001211,2003000028,home,465,0.53651008,0.9994538368640594,18.517750274562374,3.7,4010.0,4277.928687960688,4650.0,0.013553100058347901
449,2010007648,2010000270,home,46,0.5996272329551952,1.0,16.014910681792195,3.7,4011.0,4232.404987993714,5351.0,0.013553100058347901
2811,2004033248,2004001009,home,514,0.4311415773209212,1.0,22.754336907163154,3.7,4015.0,4360.595888952638,5060.0,0.013553100058347901
1422,2007052527,2007001810,home,237,0.1549150480699123,0.22139171473657898,2.659066666666667,3.7,4016.0,4565.202667270335,4065.0,0.013553100058347901
1375,2011254342,2011009334,home,231,0.60329769,0.9998472143727207,15.861980974908834,3.7,4020.0,4238.699491400492,4680.0,0.013553100058347901
2439,2011025307,2011000884,home,432,0.7667664004999999,1.0,9.329343980000004,3.7,4020.0,4118.2065843980345,4800.0,0.013553100058347901
1584,2005168847,2005005681,home,280,0.4439327965,0.9997074264352552,22.230985197410202,3.7,4020.0,4356.167471867322,4765.0,0.013553100058347901
73,2006108025,2006003686,home,10,0.3902679983804075,0.9998879959002966,24.384799900795564,3.7,4020.0,4395.723834117636,4850.0,0.013553100058347901
1763,2008107926,2008003732,home,307,0.4134218122047297,0.9998296387716149,23.45631306267541,3.7,4020.0,4378.657140881035,4815.0,0.013553100058347901
1682,2012009021,2012000320,home,289,0.11875,1.0,35.25,3.7,4020.0,4595.859950859951,8130.0,0.013553100058347901
3020,2008123223,2008004276,home,543,0.11875,0.9912691048522676,34.900764194090705,3.7,4025.0,4600.859950859951,4780.0,0.013553100058347901
2022,2006173683,2006006028,home,356,0.8409706294868559,1.0,6.361174820525766,3.7,4025.0,4068.510592515831,4835.0,0.013553100058347901
538,2012093207,2012003318,home,66,0.465453064301029,1.0,21.381877427958838,3.7,4027.0,4347.304866608578,8010.0,0.013553100058347901
1870,2011108703,2011004007,home,329,0.5059326199999998,0.7094326199999998,8.14,3.7,4030.0,4320.467356265356,4180.0,0.013553100058347901
2483,2002047747,2002001731,home,442,0.6065180495235897,1.0,15.739278019056414,3.7,4030.0,4246.325762021924,6840.0,0.013553100058347901
1406,2008240980,2008008447,home,236,0.1365642061960118,1.0,34.53743175215953,3.7,4030.0,4592.729086342006,5235.0,0.013553100058347901
164,2009176923,2009006250,home,21,0.8481064327817839,1.0,6.075742688728645,3.7,4030.0,4068.250786647334,4785.0,0.013553100058347901
2794,2008018816,2008000669,home,509,0.6724993100000001,1.0,13.100027599999997,3.7,4030.0,4197.690926289926,4825.0,0.013553100058347901
3706,2008253317,2008008882,home,652,0.8080862050000001,1.0,7.676551799999998,3.7,4030.0,4097.749726044226,4655.0,0.013553100058347901
3500,2009177350,2009006260,home,618,0.897404575,1.0,4.1038169999999985,3.7,4040.0,4041.9130896805896,5490.0,0.013553100058347901
670,2007095607,2007003312,home,85,0.8919328190000002,1.0,4.322687239999992,3.7,4045.0,4050.946325061425,4815.0,0.013553100058347901
3538,2004285898,2004009293,home,627,0.869819102073746,1.0,5.207235917050159,3.7,4050.0,4072.246362107804,4800.0,0.013553100058347901
818,2003000122,2003000005,home,109,0.5608932950360725,0.5676766283694059,0.27133333333333337,3.7,4060.0,4309.955802184713,4065.0,0.013553100058347901
2454,2006198317,2006006956,home,435,0.91792366,1.0,3.283053599999999,3.7,4060.0,4060.0,4800.0,0.013553100058347901
3201,2003162564,2003005173,home,570,0.748683379672242,1.0,10.052664813110322,3.7,4062.0,4173.535592379183,4812.0,0.013553100058347901
1310,2016157679,2016006127,home,206,0.11875,0.9885195183317761,34.79078073327104,3.7,4065.0,4640.859950859951,4800.0,0.013553100058347901
1073,2015214637,2015008842,home,166,0.11875000000000005,1.0,35.25,3.7,4065.0,4640.859950859951,5160.0,0.013553100058347901
374,2008124289,2008004317,home,43,0.5703179678549538,1.0,17.18728128580185,3.7,4080.0,4323.008868902983,5325.0,0.013553100058347901
431,2008206010,2008007302,home,46,0.53570541,1.0,18.571783599999996,3.7,4090.0,4358.521810810811,4920.0,0.013553100058347901
454,2005109245,2005003677,home,49,0.6521003362334654,0.7117936695667988,2.3877333333333337,3.7,4096.0,4278.727024889337,4140.0,0.013553100058347901
1259,2011095845,2011003561,home,197,0.5638688599999999,0.9998504054555098,17.439261818220395,3.7,4110.0,4357.762511056511,4800.0,0.013553100058347901
3524,2011033162,2011001157,home,624,0.7127328099999999,1.0,11.490687600000005,3.7,4110.0,4248.0347837837835,6600.0,0.013553100058347901
2571,2007178224,2007006285,home,461,0.4810565726998828,1.0,20.75773709200469,3.7,4110.0,4418.803509066425,6600.0,0.013553100058347901
3510,2008024190,2008000874,home,622,0.4822992136579033,0.9996335453779188,20.693373268800627,3.7,4111.0,4418.887557500317,4815.0,0.013553100058347901
2826,2006306732,2006010846,home,515,0.11875,1.0,35.25,3.7,4115.0,4690.859950859951,5320.0,0.013553100058347901
1400,2012011847,2012000427,home,236,0.5259182258717079,0.9998219103574748,18.956147379430675,3.7,4120.0,4395.735951445916,4830.0,0.013553100058347901
3176,2007184636,2007006503,home,568,0.5445000690629148,1.0,18.21999723748341,3.7,4125.0,4387.039261132986,7395.0,0.013553100058347901
2502,2015097284,2015004140,home,444,0.5526424448522675,0.9994701909522394,17.87310984399888,3.7,4130.0,4386.037509936904,4760.0,0.013553100058347901
2478,2011145530,2011005356,home,442,0.652281469706597,0.9998968063105924,13.904613464159816,3.7,4140.0,4322.593511272778,4780.0,0.013553100058347901
2727,2013184903,2013007348,home,485,0.740575622665652,0.998650935154825,10.323012499566918,3.7,4145.0,4262.5118260449735,4575.0,0.013553100058347901
1341,2008042699,2008001480,home,218,0.5054850981332151,0.9996213124366842,19.765448572138762,3.7,4145.0,4435.797224963232,4830.0,0.013553100058347901
3729,2004306594,2004010067,home,663,0.7399980725176158,1.0,10.400077099295366,3.7,4147.0,4264.937538684804,4830.0,0.013553100058347901
1590,2009083499,2009003000,home,282,0.5610795002126281,1.0,17.556819991494876,3.7,4155.0,4404.818550211822,6465.0,0.013553100058347901
696,2016139557,2016005425,home,87,0.7297226676958207,1.0,10.811093292167172,3.7,4155.0,4280.511547152958,4820.0,0.013553100058347901
3627,2005113143,2005003796,home,647,0.5931405788881062,0.9996965339875439,16.262238203977507,3.7,4157.0,4383.186305487882,4790.0,0.013553100058347901
710,2008231784,2008008129,home,88,0.6906104215267366,1.0,12.375583138930537,3.7,4157.0,4311.341212633855,4839.0,0.013553100058347901
1963,2002275991,2002009859,home,347,0.6139765676185039,1.0,15.440937295259843,3.7,4170.0,4380.828082836483,5550.0,0.013553100058347901
664,2013216141,2013008428,home,85,0.6877308711478636,0.9997994544086426,12.482743330431164,3.7,4170.0,4326.463731340641,4755.0,0.013553100058347901
397,2008155851,2008005470,home,43,0.11875,0.9827096241137084,34.55838496454834,3.7,4170.0,4745.859950859951,4875.0,0.013553100058347901
2743,2008155851,2008005470,home,494,0.21488348100000004,0.9934438967137187,31.14241662854874,3.7,4170.0,4674.999891154791,4875.0,0.013553100058347901
2597,2006155218,2006005328,home,466,0.3037983624126598,0.9959882106932284,27.687593931222747,3.7,4170.0,4609.460666526295,4845.0,0.013553100058347901
1516,2004125307,2004003948,home,262,0.8917597536297857,1.0,4.329609854808574,3.7,4175.0,4181.073891673376,5133.0,0.013553100058347901
1938,2002181820,2002006741,home,339,0.7494659955,1.0,10.021360179999999,3.7,4178.0,4288.958725675676,4855.0,0.013553100058347901
3639,2012291057,2012010632,home,648,0.3938149993053297,1.0,24.24740002778681,3.7,4179.0,4552.109337121378,6900.0,0.013553100058347901
322,2006149508,2006005094,home,42,0.1792365999999999,0.9884541548088718,32.368702192354874,3.7,4185.0,4716.275233415234,4875.0,0.013553100058347901
545,2002191342,2002007054,home,67,0.828951769488689,1.0,6.841929220452441,3.7,4185.0,4237.36970307959,4800.0,0.013553100058347901
533,2005267887,2005009300,home,63,0.6993548578404346,1.0,12.025805686382615,3.7,4190.0,4337.895682181498,5070.0,0.013553100058347901
3581,2012168235,2012005970,home,634,0.36917033581541403,1.0,25.233186567383438,3.7,4200.0,4591.274936745395,6340.0,0.013553100058347901
2691,2003238322,2003007775,home,473,0.5549278094748408,0.9996901021451474,17.79049170681227,3.7,4200.0,4454.352965989061,4860.0,0.013553100058347901
2119,2016117805,2016004459,home,377,0.11875,1.0,35.25,3.7,4200.0,4775.859950859951,7740.0,0.013553100058347901
3132,2008124768,2008004343,home,563,0.11875,0.9450669249866179,33.052676999464715,3.7,4210.0,4785.859950859951,4830.0,0.013553100058347901
3234,2009286151,2009009963,home,575,0.22157350735674533,1.0,31.137059705730188,3.7,4210.0,4710.068667796011,6840.0,0.013553100058347901
866,2016128046,2016004891,home,122,0.7303122832494476,0.9886417640933726,10.333179233756994,3.7,4215.0,4340.076941093774,4500.0,0.013553100058347901
1871,2011108705,2011004007,home,329,0.5259678599999997,0.9985869577313521,18.904763909254093,3.7,4225.0,4500.699366093366,4810.0,0.013553100058347901
1179,2006226405,2006007900,home,183,0.8796213679999999,1.0,4.815145280000004,3.7,4240.0,4255.021104668304,4774.0,0.013553100058347901
584,2005013470,2005000421,home,69,0.48018318000000004,1.0,20.7926728,3.7,4250.0,4559.447287469287,5520.0,0.013553100058347901
79,2009152012,2009005340,home,10,0.39364092150000013,0.9994684799938629,24.23310233975451,3.7,4258.0,4631.23765,5005.0,0.013553100058347901
2844,2006050583,2006001675,home,518,0.5682945450000001,0.9988852247084777,17.223627188339105,3.7,4260.0,4504.500335380835,4830.0,0.013553100058347901
1283,2005244452,2005008462,home,202,0.7683471681947819,0.9997287824532632,9.255264570339252,3.7,4260.0,4357.041399365025,4770.0,0.013553100058347901
3342,2011105417,2011003922,home,584,0.11875,0.9976960130051011,35.15784052020405,3.7,4298.0,4873.859950859951,5149.0,0.013553100058347901
2529,2007086754,2007003004,home,451,0.4929810793809049,1.0,20.280756824763806,3.7,4305.0,4605.013946402281,6960.0,0.013553100058347901
955,2003182981,2003005905,home,150,0.4722571805000002,0.9982054449195725,21.037930576782895,3.7,4314.0,4629.289547542998,4922.0,0.013553100058347901
3280,2009101882,2009003629,home,581,0.6544472185028576,0.999958332406171,13.820444556132538,3.7,4315.0,4495.99713623868,4980.0,0.013553100058347901
3643,2012244400,2012008772,home,648,0.28038774552754797,0.29259774552754797,0.48840000000000006,3.7,4641.0,5097.716649488294,4650.0,0.013553100058347901
2961,2012230568,2012008256,home,533,0.11875,0.9680976587982318,33.97390635192927,3.7,4650.0,5225.859950859951,5310.0,0.013553100058347901
1030,2003114875,2003003559,home,162,0.6716946400000001,1.0,13.132214399999995,3.7,4710.0,4878.284049140049,5580.0,0.013553100058347901
2130,2015054566,2015002006,home,381,0.8577343439999998,1.0,5.690626240000007,3.7,4750.0,4781.154046191647,5355.0,0.013553100058347901
1671,2006297136,2006010467,home,286,0.8068791999999999,0.8340125333333331,1.0853333333333335,3.7,4750.0,4818.639410319411,4770.0,0.013553100058347901
1475,2014021224,2014000754,home,248,0.7617284164146526,1.0,9.530863343413895,3.7,4770.0,4871.920086180846,7890.0,0.013553100058347901
1745,2006243393,2006008523,home,302,0.39672365983333335,0.4916903265,3.798666666666667,3.7,4770.0,5140.965361302211,4840.0,0.013553100058347901
1102,2006115702,2006003937,home,173,0.489452563710757,1.0,20.42189745156972,3.7,4835.0,5137.614817903619,6360.0,0.013553100058347901
2563,2010121167,2010004305,home,456,0.7106809014999997,0.9528897107403473,9.688352369613899,3.7,4841.0,4980.547247051597,5036.0,0.013553100058347901
2861,2013057942,2013002169,home,519,0.7483394574999995,0.9959698668094973,9.90521637237991,3.7,4843.0,4954.789097665848,5190.0,0.013553100058347901
128,2015152494,2015006392,home,16,0.522703482140097,0.624453482140097,4.07,3.7,4845.0,5123.105541420076,4920.0,0.013553100058347901
2278,2007152557,2007005380,home,402,0.43888418581008226,0.9995205560544627,22.425454809775214,3.7,4850.0,5189.888806528195,5570.0,0.013553100058347901
1700,2011015811,2011000550,home,293,0.49939679388766506,0.6893301272209984,7.597333333333334,3.7,4860.0,5155.2849185103205,5000.0,0.013553100058347901
781,2007204408,2007007245,home,101,0.8716854467882489,0.9116498655007025,1.5985767484981452,3.7,4885.0,4905.87067804306,4915.0,0.013553100058347901
1450,2005122022,2005004103,home,246,0.16557061,1.0,33.3771756,3.7,4885.0,5426.348444717445,6410.0,0.013553100058347901
3389,2007133111,2007004639,home,596,0.6336921267169546,1.0,14.652314931321815,3.7,4915.0,5111.2957296926625,6750.0,0.013553100058347901
1610,2011083289,2011003108,home,282,0.30130153062633147,1.0,27.947938774946742,3.7,4940.0,5381.301083076414,6345.0,0.013553100058347901
2240,2016155397,2016006034,home,393,0.4517174016037677,0.6077340682704343,6.240666666666667,3.7,4960.0,5290.429433707296,5075.0,0.013553100058347901
782,2007204410,2007007245,home,101,0.8979704755007024,0.9167417207576859,0.7508498102793391,3.7,4975.0,4976.495964004396,4990.0,0.013553100058347901
1224,2004282336,2004009180,home,186,0.21967758000000004,0.24002758000000002,0.8140000000000001,3.7,4995.0,5496.466157248157,5010.0,0.013553100058347901
1322,2006156566,2006005369,home,211,0.5690992150000002,0.9592296001229649,15.605215404918592,3.7,5000.0,5243.907212530712,5310.0,0.013553100058347901
2197,2002047554,2002001721,home,387,0.8318239700000001,1.0,6.727041199999997,3.7,5020.0,5070.252601965602,6360.0,0.013553100058347901
3689,2013149631,2013006077,home,649,0.7443161075000001,0.9501193379834119,8.232129219336471,3.7,5020.0,5134.754711916462,5186.0,0.013553100058347901
3556,2007064665,2007002229,home,630,0.293138693499022,0.5712553601656888,11.124666666666668,3.7,5025.0,5472.317916339787,5230.0,0.013553100058347901
1226,2004282338,2004009180,home,186,0.11875,0.11875,0.0,3.7,5070.0,5645.859950859951,5070.0,0.013553100058347901
2770,2005244629,2005008465,home,497,0.9179236600000003,0.9495345064938661,1.2644338597546316,3.7,5070.0,5070.0,5105.0,0.013553100058347901
2533,2016062658,2016002377,home,452,0.7292285450000001,1.0,10.830858199999994,3.7,5075.0,5200.875765356265,6305.0,0.013553100058347901
1303,2006060667,2006002017,home,204,0.7447008189459942,0.8179608189459942,2.9304,3.7,5076.0,5190.471140826048,5130.0,0.013553100058347901
2542,2013217497,2013008472,home,454,0.3164888618890634,0.9828863073042298,26.655897816606654,3.7,5095.0,5525.106490008061,5655.0,0.013553100058347901
3564,2008186731,2008006633,home,632,0.3114349686597617,1.0,27.542601253609533,3.7,5100.0,5533.831718432608,7770.0,0.013553100058347901
1795,2010005926,2010000200,home,316,0.11875,1.0,35.25,3.7,5100.0,5675.859950859951,6600.0,0.013553100058347901
417,2016231733,2016009015,home,45,0.20678236183333334,0.3329523618333334,5.0468,3.7,5126.0,5636.971232063882,5219.0,0.013553100058347901
989,2002098471,2002003763,home,156,0.7912202174999996,0.9869600117965117,7.829591771860489,3.7,5140.0,5220.181657862408,5370.0,0.013553100058347901
3685,2007009094,2007000294,home,649,0.11875,1.0,35.25,3.7,5160.0,5735.859950859951,6300.0,0.013553100058347901
317,2016170933,2016006659,home,40,0.11875,1.0,35.25,3.7,5166.0,5741.859950859951,6410.0,0.013553100058347901
2503,2015097288,2015004140,home,444,0.21008892095223958,0.3525389209522396,5.698,3.7,5175.0,5683.533964900069,5280.0,0.013553100058347901
2752,2007295424,2007010543,home,494,0.7071254193462542,1.0,11.714983226149833,3.7,5182.0,5324.167995567872,6432.0,0.013553100058347901
2573,2015126633,2015005369,home,461,0.17255507197401432,1.0,33.09779712103943,3.7,5190.0,5726.200192648146,6780.0,0.013553100058347901
894,2015179936,2015007460,home,136,0.5998778424999999,1.0,16.004886300000006,3.7,5190.0,5411.220263513514,6360.0,0.013553100058347901
2855,2005280853,2005009703,home,519,0.7539435349822492,0.9625484705228324,8.344197421623331,3.7,5195.0,5302.658328022912,5375.0,0.013553100058347901
1811,2011172062,2011006434,home,323,0.16716655000000008,0.9988741137790477,33.2683025511619,3.7,5195.0,5735.172076167076,6060.0,0.013553100058347901
1432,2003169108,2003005375,home,241,0.5406596700965381,1.0,18.373613196138475,3.7,5201.0,5465.870022041864,6282.0,0.013553100058347901
2460,2008274894,2008009669,home,435,0.24763355,1.0,30.094658000000003,3.7,5205.0,5685.859791154791,6270.0,0.013553100058347901
122,2005063534,2005002053,home,14,0.6272366225000001,1.0,14.910535099999995,3.7,5205.0,5406.054086609336,6210.0,0.013553100058347901
1155,2015077677,2015003121,home,178,0.23958685000000002,0.99954438426113,30.398301370445196,3.7,5210.0,5696.79101965602,6080.0,0.013553100058347901
1371,2006226177,2006007893,home,229,0.4476725565531983,1.0,22.09309773787207,3.7,5220.0,5553.410891975529,6615.0,0.013553100058347901
103,2013058065,2013002174,home,12,0.11875,0.1391,0.8140000000000001,3.7,5220.0,5795.859950859951,5235.0,0.013553100058347901
756,2009291616,2009010174,home,95,0.6990534199999999,1.0,12.037863200000004,3.7,5220.0,5368.117872235873,6725.0,0.013553100058347901
3396,2011062281,2011002296,home,596,0.8755068825275785,0.9505918199552298,3.0033974971060466,3.7,5230.0,5248.053894942816,5300.0,0.013553100058347901
2728,2013184905,2013007348,home,485,0.876341095154825,0.9797547038918498,4.136544349481001,3.7,5235.0,5252.438996200375,5370.0,0.013553100058347901
31,2009298270,2009010447,home,1,0.5507929725,1.0,17.9682811,3.7,5235.0,5492.400757371008,6230.0,0.013553100058347901
1979,2014187803,2014006843,home,351,0.6922137249999998,0.9417648073712159,9.982043294848646,3.7,5237.0,5390.159416461916,5430.0,0.013553100058347901
1558,2010188276,2010006740,home,274,0.6736282370505885,0.7957282370505885,4.884,3.7,5245.0,5411.8587933288045,5335.0,0.013553100058347901
